"","DISEASECODE","DIAGNOSISDISEASE","CNT"
"652","B34300","パルボウイルス感染症",3
"653","B34810","ＲＳウイルス感染症",23
"654","B34810","ＲＳウイルス感染症による重篤な下気道疾患の発症抑制",2
"655","B34810","ＲＳウイルス感染症の予防",8
"656","B34830","パピローマウイルス感染症",2
"657","B34831","パラインフルエンザウイルス感染症",1
"658","B34833","ヒトパレコウイルス感染症",1
"659","B34900","ウイルス感染症",18
"660","B35000","頭部白癬",4
"661","B35002","顔面白癬",1
"662","B35100","両側手・足爪白癬",2
"663","B35100","両側足趾爪白癬",2
"664","B35100","左足蹠（底）爪白癬",2
"665","B35100","爪白癬",198
"666","B35100","足爪白癬",4
"667","B35101","手指爪白癬",18
"668","B35102","両側足爪白癬",1
"669","B35102","右足爪白癬",2
"670","B35102","左足爪白癬",5
"671","B35102","足爪白癬",288
"672","B35200","手白癬",14
"673","B35201","指間白癬",5
"674","B35202","手掌白癬",2
"675","B35300","両側足白癬",16
"676","B35300","右足白癬",1
"677","B35300","足白癬",586
"678","B35300","難治性足白癬",2
"679","B35302","趾部白癬",3
"680","B35303","趾間白癬",6
"681","B35304","足汗疱状白癬",1
"682","B35400","体部白癬",86
"683","B35400","大腿体部白癬",2
"684","B35400","左体部白癬",1
"685","B35400","腋窩鼡径部体部白癬",2
"686","B35400","顔・胸・背体部白癬",1
"687","B35401","腹部白癬",2
"688","B35402","頚部白癬",1
"689","B35600","陰部白癬",62
"690","B35602","肛囲白癬",1
"691","B35604","鼡径部白癬",1
"692","B35605","殿部白癬",13
"693","B35802","深在性白癬",1
"694","B35803","四肢白癬",17
"695","B35804","角質増殖型白癬",1
"696","B35820","ケルズス禿瘡",1
"697","B35900","体幹白癬",2
"698","B35900","殿部白癬",2
"699","B35900","爪白癬",1
"700","B35900","白癬",229
"701","B35900","肛囲白癬",2
"702","B35900","足白癬",6
"703","B35900","足趾白癬",2
"704","B35900","足蹠（底）白癬",6
"705","B35900","足部白癬",2
"706","B35900","趾爪白癬",4
"707","B35900","趾爪足蹠（底）白癬",2
"708","B35900","趾間白癬",2
"709","B35900","陰股部白癬",3
"710","B35901","表在性白癬症",1
"711","B35902","皮膚糸状菌症",3
"712","B35904","湿疹状白癬",1
"713","B35905","異型白癬",1
"714","B36000","癜風",33
"715","B36000","胸部癜風",2
"716","B36000","顔・胸・背癜風",1
"717","B36800","中耳真菌症",1
"718","B36900","表在性真菌症",29
"719","B36901","汎発性皮膚真菌症",1
"720","B37001","口腔カンジダ症",186
"721","B37003","カンジダ舌",11
"722","B37004","カンジダ性口内炎",11
"723","B37100","肺カンジダ症",49
"724","B37101","アレルギー性気管支肺カンジダ症",1
"725","B37200","汎発性皮膚カンジダ症",2
"726","B37201","肛囲カンジダ症",3
"727","B37202","指間カンジダ症",2
"728","B37203","会陰部カンジダ症",9
"729","B37204","腋窩カンジダ症",3
"730","B37205","カンジダ性間擦疹",9
"731","B37207","カンジダ性湿疹",4
"732","B37208","カンジダ性指間びらん",3
"733","B37209","爪カンジダ症",3
"734","B37210","殿部カンジダ症",1
"735","B37301","真菌性外陰腟炎",1
"736","B37303","腟カンジダ症",40
"737","B37304","外陰部カンジダ症",13
"738","B37402","尿路カンジダ症",3
"739","B37600","カンジダ性心内膜炎",1
"740","B37700","全身性カンジダ症",1
"741","B37701","カンジダ性敗血症",17
"742","B37801","消化管カンジダ症",307
"743","B37801","消化管カンジダ症の予防",3
"744","B37802","カンジダ性口唇炎",1
"745","B37803","カンジダ性食道炎",22
"746","B37804","腸管カンジダ症",15
"747","B37805","食道カンジダ症",103
"748","B37810","趾間カンジダ症",3
"749","B37820","陰部カンジダ症",79
"750","B37830","カンジダ性爪囲炎",4
"751","B37840","カンジダ性毛瘡",1
"752","B37860","口腔粘膜カンジダ症",2
"753","B37860","粘膜カンジダ症",9
"754","B37863","口腔咽頭カンジダ症",48
"755","B37900","カンジダ症",275
"756","B37900","口腔粘膜カンジダ症",2
"757","B37900","左カンジダ症",1
"758","B37900","指爪趾爪カンジダ症",2
"759","B37900","消化管カンジダ症",2
"760","B37900","陰茎カンジダ症",2
"761","B37901","カンジダ菌血症",4
"762","B43000","疣状皮膚炎",1
"763","B44000","侵襲性肺アスペルギルス症",76
"764","B44000","左侵襲性肺アスペルギルス症",1
"765","B44100","右肺アスペルギルス症",1
"766","B44100","左肺アスペルギルス症",1
"767","B44100","肺アスペルギルス症",115
"768","B44101","肺アスペルギローマ",5
"769","B44102","慢性壊死性肺アスペルギルス症",1
"770","B44801","副鼻腔アスペルギローマ",1
"771","B44802","侵襲性アスペルギルス症",6
"772","B44900","アスペルギルス症",56
"773","B44900","アスペルギルス症の予防",4
"774","B44900","右アスペルギルス症",1
"775","B44901","アスペルギルス腫",1
"776","B45000","急性肺クリプトコッカス症",2
"777","B45001","肺クリプトコッカス症",1
"778","B45102","クリプトコッカス性脳髄膜炎",1
"779","B45201","マラセチア毛包炎",3
"780","B45201","体幹マラセチア毛包炎",1
"781","B45201","背部マラセチア毛包炎",2
"782","B45900","クリプトコッカス症",6
"783","B46000","肺ムコール症",3
"784","B46500","ムコール症",14
"785","B46900","右深在性真菌症",1
"786","B46900","深在性真菌症",308
"787","B46900","深在性真菌症の予防",55
"788","B46900","深在性真菌症の発症抑制",5
"789","B46900","難治性深在性真菌症",4
"790","B47003","真菌菌腫",8
"791","B48400","ペニシリウム症",1
"792","B48700","日和見真菌症",17
"793","B48800","深在性皮膚真菌症",3
"794","B48801","食道真菌症",4
"795","B49000","副鼻腔真菌症",9
"796","B49001","肺真菌症",73
"797","B49003","真菌血症",67
"798","B49005","アレルギー性気管支肺真菌症",2
"799","B49007","右角膜真菌症",1
"800","B49007","左角膜真菌症",1
"801","B49007","角膜真菌症",4
"802","B49900","右真菌症",1
"803","B49900","外耳道真菌症",3
"804","B49900","消化管真菌症",2
"805","B49900","深在性真菌症",2
"806","B49900","真菌症",260
"807","B49901","真菌症の発症抑制",3
"808","B49910","口腔真菌症",38
"809","B54900","マラリア",1
"810","B58001","右眼トキソプラズマ症",1
"811","B58001","眼トキソプラズマ症",3
"812","B58004","トキソプラスマ眼障害",1
"813","B58005","トキソプラスマ角膜炎",1
"814","B58100","肝炎トキソプラスマ症",1
"815","B58300","肺トキソプラスマ症",3
"816","B58900","トキソプラスマ症",14
"817","B59000","ニューモシスティス肺炎",426
"818","B59000","ニューモシスティス肺炎の予防",108
"819","B59000","ニューモシスティス肺炎の発生抑制",1
"820","B59000","ニューモシスティス肺炎の発症抑制",89
"821","B59000","化学療法に伴うニューモシスティス肺炎",1
"822","B59910","ニューモシスチス・カリニ肺炎",441
"823","B59910","ニューモシスチス・カリニ肺炎の予防",191
"824","B59910","ニューモシスチス・カリニ肺炎の予防のよぼう",1
"825","B59910","ニューモシスチス・カリニ肺炎の発症抑制",38
"826","B59910","ニューモシスチス・カリニ肺炎予防",2
"827","B59910","化学療法に伴うニューモシスチス・カリニ肺炎",1
"828","B59910","右ニューモシスチス・カリニ肺炎の予防",1
"829","B59911","ニューモシスチス・カリニ感染症",66
"830","B59911","ニューモシスチス・カリニ感染症の予防",12
"831","B59911","ニューモシスチス・カリニ感染症の発性抑制",1
"832","B60101","アメーバ性角膜炎",1
"833","B60102","アカントアメーバ角膜炎",1
"834","B60102","右アカントアメーバ角膜炎",1
"835","B60102","左アカントアメーバ角膜炎",2
"836","B64900","原虫感染症",3
"837","B78000","腸糞線虫症",2
"838","B83010","右眼トキソカラ症",1
"839","B86900","疥癬",3
"840","B88020","毛包虫症",2
"841","B90230","脊椎カリエス後遺症",2
"842","B90902","肺結核後遺症",3
"843","B92900","癩続発症",1
"844","B99000","慢性感染性貧血",7
"845","B99910","重症感染症",269
"846","B99920","両側細菌性結膜炎",1
"847","B99920","細菌性結膜炎",112
"848","C00400","下口唇悪性腫瘍（内面）",2
"849","C01000","右舌根部癌",1
"850","C01000","左舌根部癌",2
"851","C01000","舌根部癌",2
"852","C01900","舌根部悪性腫瘍",10
"853","C02001","舌背癌",2
"854","C02100","右舌辺縁悪性腫瘍",2
"855","C02100","左舌辺縁悪性腫瘍",1
"856","C02100","舌辺縁悪性腫瘍",9
"857","C02102","右舌縁癌",1
"858","C02102","右舌縁癌術後",1
"859","C02102","左舌縁癌",1
"860","C02102","左舌縁癌術後再発",1
"861","C02102","舌縁癌",1
"862","C02900","右舌悪性腫瘍",2
"863","C02900","舌悪性腫瘍",21
"864","C02902","右舌癌",4
"865","C02902","左舌癌",6
"866","C02902","舌癌",77
"867","C02902","舌癌の放射線治療後",2
"868","C02902","舌癌術後",2
"869","C03001","上顎歯肉癌",5
"870","C03001","右上顎歯肉癌",1
"871","C03100","下顎歯肉悪性腫瘍",2
"872","C03100","右下顎歯肉悪性腫瘍",5
"873","C03100","左下顎歯肉悪性腫瘍",1
"874","C03101","下顎歯肉癌",10
"875","C03101","右下顎歯肉癌",3
"876","C03101","左下顎歯肉癌",1
"877","C03900","歯肉悪性腫瘍",1
"878","C03901","歯肉癌",2
"879","C04900","口底悪性腫瘍",5
"880","C04900","右口底悪性腫瘍",3
"881","C04901","口底癌術後",1
"882","C04902","口腔底癌",26
"883","C04902","口腔底癌術後",1
"884","C04902","左口腔底癌",1
"885","C05001","右硬口蓋癌",1
"886","C05001","硬口蓋癌",5
"887","C05100","軟口蓋悪性腫瘍",4
"888","C05101","軟口蓋癌",1
"889","C05201","口蓋垂癌",1
"890","C05900","口蓋悪性腫瘍",2
"891","C05901","口蓋癌",1
"892","C06000","左頬粘膜悪性腫瘍",3
"893","C06000","頬粘膜悪性腫瘍",3
"894","C06001","左頬粘膜癌",1
"895","C06001","頬粘膜癌",7
"896","C06202","左臼後部癌",1
"897","C06900","口腔悪性腫瘍",3
"898","C06902","口腔癌",9
"899","C06902","口腔癌術後再発",1
"900","C07000","右耳下腺癌",12
"901","C07000","右耳下腺癌術後",1
"902","C07000","左耳下腺癌",24
"903","C07000","左耳下腺癌術後",1
"904","C07000","耳下腺癌",44
"905","C07900","右耳下腺悪性腫瘍",7
"906","C07900","左耳下腺悪性腫瘍",10
"907","C07900","左耳下腺悪性腫瘍術後",3
"908","C07900","耳下腺悪性腫瘍",12
"909","C079811","右転移性軟部腫瘍",1
"910","C079811","左腸腰筋弧立性転移性軟部腫瘍",1
"911","C079811","転移性軟部腫瘍",3
"912","C08000","左顎下腺悪性腫瘍",4
"913","C08001","顎下腺癌",4
"914","C08101","舌下腺癌",5
"915","C08901","大唾液腺癌",2
"916","C08902","右唾液腺癌",1
"917","C08902","唾液腺癌",5
"918","C08902","左唾液腺癌",1
"919","C08905","唾液腺腺様のう胞癌",1
"920","C09100","口蓋弓悪性腫瘍",4
"921","C09900","右扁桃悪性腫瘍",2
"922","C09900","扁桃悪性腫瘍",2
"923","C09902","右扁桃癌",2
"924","C09902","扁桃癌",2
"925","C10001","喉頭蓋谷癌",1
"926","C10200","中咽頭側壁悪性腫瘍",4
"927","C10201","中咽頭側壁癌",4
"928","C10201","右中咽頭側壁癌",2
"929","C10201","左中咽頭側壁癌",8
"930","C10300","中咽頭後壁悪性腫瘍",4
"931","C10301","中咽頭後壁癌",2
"932","C10301","左中咽頭後壁癌",1
"933","C10302","中咽頭後壁癌",1
"934","C10800","中咽頭悪性腫瘍（多部位）",1
"935","C10900","中咽頭悪性腫瘍",22
"936","C10900","中咽頭悪性腫瘍術後",1
"937","C10900","左中咽頭悪性腫瘍",1
"938","C10902","中咽頭癌",158
"939","C10902","右中咽頭癌",6
"940","C10902","左中咽頭癌",1
"941","C11000","上咽頭上壁悪性腫瘍",1
"942","C11001","上咽頭上壁癌",1
"943","C11100","上咽頭後壁悪性腫瘍",3
"944","C11201","右上咽頭側壁癌",1
"945","C11900","上咽頭悪性腫瘍",13
"946","C11901","鼻咽腔癌",1
"947","C11903","上咽頭癌",22
"948","C11903","右上咽頭癌",1
"949","C11904","上咽頭悪性腫瘍",1
"950","C12000","右梨状陥凹癌",5
"951","C12000","左梨状陥凹癌",1
"952","C12000","梨状陥凹癌",5
"953","C12900","右梨状窩悪性腫瘍",13
"954","C12900","左梨状窩悪性腫瘍",24
"955","C12900","梨状窩悪性腫瘍",18
"956","C13110","下咽頭面悪性腫瘍",4
"957","C13200","下咽頭後壁悪性腫瘍",10
"958","C13200","右下咽頭後壁悪性腫瘍",2
"959","C13800","下咽頭悪性腫瘍（多部位）",5
"960","C13900","下咽頭悪性腫瘍",76
"961","C13900","右下咽頭悪性腫瘍",1
"962","C13900","左下咽頭悪性腫瘍",5
"963","C13902","下咽頭癌",235
"964","C13902","下咽頭癌の再発",1
"965","C13902","右下咽頭癌",13
"966","C13902","左下咽頭癌",13
"967","C14000","咽頭悪性腫瘍",3
"968","C14002","咽頭癌",5
"969","C14100","喉頭咽頭悪性腫瘍",1
"970","C14820","副咽頭間隙悪性腫瘍",5
"971","C14820","左副咽頭間隙悪性腫瘍",3
"972","C15000","頚部食道癌",56
"973","C15010","食道（頚部）癌",4
"974","C15100","胸部上部食道癌",28
"975","C15101","胸部中部食道癌",79
"976","C15101","胸部中部食道癌術後",1
"977","C15102","胸部下部食道癌",61
"978","C15103","胸部食道癌",86
"979","C15103","胸部食道癌術後",1
"980","C15110","食道（胸部）癌",26
"981","C15300","上部食道癌",5
"982","C15400","中部食道癌",4
"983","C15500","バレット食道癌",8
"984","C15501","下部食道癌",15
"985","C15800","食道胃接合部癌",41
"986","C15903","食道表在癌",74
"987","C15907","食道腺癌",5
"988","C15910","食道癌",557
"989","C15910","食道癌術後",2
"990","C15910","食道癌術後再発",1
"991","C15915","早期食道癌",10
"992","C15921","食道神経内分泌腫瘍",2
"993","C15923","食道神経内分泌癌",1
"994","C15930","食道悪性黒色腫",3
"995","C159Z0","他の食道悪性腫瘍",13
"996","C16000","噴門癌",2
"997","C16001","噴門食道接合部癌",18
"998","C16010","胃噴門部癌",6
"999","C16200","胃体部癌",26
"1000","C16300","幽門前庭部癌",2
"1001","C16301","胃前庭部癌",8
"1002","C16301","胃前庭部癌術後",1
"1003","C16401","胃幽門部癌",1
"1004","C16904","胃カルチノイド",4
"1005","C16906","胃管癌",6
"1006","C16908","ＫＩＴ（ＣＤ１１７）陽性胃消化管間質腫瘍",18
"1007","C16909","胃消化管間質腫瘍",4
"1008","C16910","胃癌",586
"1009","C16910","胃癌（ＣＡ１９−９高値）",2
"1010","C16910","胃癌術後",14
"1011","C16910","転移性胃癌",1
"1012","C16911","残胃癌",12
"1013","C16912","早期胃癌",217
"1014","C16912","早期胃癌術後",2
"1015","C16913","進行胃癌",32
"1016","C16914","胃癌・ＨＥＲ２過剰発現",12
"1017","C16916","胃神経内分泌細胞癌",2
"1018","C16917","胃進行癌",11
"1019","C16918","胃神経内分泌腫瘍",2
"1020","C16930","胃悪性リンパ腫",6
"1021","C17003","十二指腸消化管間質腫瘍",2
"1022","C17010","十二指腸癌",27
"1023","C17010","十二指腸癌術後",1
"1024","C17023","十二指腸神経内分泌癌",1
"1025","C17100","空腸癌",2
"1026","C17200","回腸癌",3
"1027","C17204","回腸神経内分泌腫瘍",2
"1028","C17900","小腸悪性腫瘍",8
"1029","C17902","ＫＩＴ（ＣＤ１１７）陽性小腸消化管間質腫瘍",5
